,Id,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
3692,3726,0.089,0.699,0.213,0.9804,0.2672330439090729,0.39083805680274963,0.3419288694858551,B0045IK1CK,A2WJ8VC73455SJ,"Ozgoddess ""BBB""",0,1,1,1321315200,Nasty watery drink,"Just got a new keurig and immediately went on a search for<br />the best dark rich bold coffee (Caribou Mahogany) and other brands<br />with rich taste (Wolfgang is winning so far) but really wanted to find<br />the best hot cocoas and got these first...now trying to give them away.<br />The are even worse than the packaged kind you get in the stores. Actually,<br />I think I've found better instant ones. I hate to write a bad review but..if<br />you want to find a DELICIOUS cocoa mix in the K-cups...get the Grove (Station) brand<br />here on Amazon.  They are always sold out (which DUH I know why now as they are a far better<br />tasting brand) but if<br />you put your email on a wait list, they'll let you know when they come in and<br />you dont have to wait very long.  I'd stock up though, as you'll find you want a cup<br />or two every night! (and the dark, milk and peppermint combined box is the bomb!!)I just<br />sent a couple boxes out to a friend of mine who was complaining about how bad the k cup hot<br />chocolates were....she'll be thrilled to get my care package!!"
3693,3727,0.186,0.768,0.047,-0.7517,0.9541633129119873,0.040326543152332306,0.005510115996003151,B0045IK1CK,A10N2PH6L55EMN,"A. Reinhart ""ALR1""",0,1,1,1320710400,"YUCK! -all sucralose flavor, no chocolate",Gross! I tried these thinking they would at least taste like the regular powdered mixes.  The flavor is all fake sweetener (odd since sucralose is the last ingredient) and no dark chocolate.  I am bummed because now I have a box of these cups and don't want to drink them.
3694,3728,0.0,0.751,0.249,0.7879,0.001337848138064146,0.008407914079725742,0.9902542233467102,B005TAGBVS,A2WG916EHTXO6L,Vic,0,0,5,1323820800,Really good product!,These bites are 'just enough' for a snack. They are delicious and the price is very reasonable! I will definitely purchase from this company again.
3695,3729,0.024,0.826,0.151,0.9583,0.011667854152619839,0.06806273013353348,0.9202693700790405,B004SFNFEG,A3SIZC600PA0AW,"miss-honesty ""Tiffany""",0,0,5,1335398400,Best golden berries I've ever had!,"I tried this brand first and I must admit I became spoiled because subsequently I went to Whole Foods to try and buy a bunch more. I had to get Navitas and found they were smaller, drier and less flavorful. So here I am -- this brand's golden berries are large, with a wonderful more succulent texture. The only problem is sometimes I get the seeds stuck in my teeth! They have tiny white seeds like raspberries but the berry itself resembles a large golden raisin. The flavor is very strong and captivating -- like a lemon with the tartness strength of a cranberry. Within days of incorporating golden berries into my diet I have noticed my insides are thanking me. Golden berries are naturally very anti-inflammatory. They have an addicting flavor that I will gladly continue to feed into."
3696,3730,0.116,0.699,0.186,0.527,0.019944552332162857,0.08737177401781082,0.8926836252212524,B004SFNFEG,A1ONT5BHMPV111,The South Face,0,0,5,1316044800,Wow! Really good!,"Imagine if you made a craisin out of a berry that tasted like a lemon instead of cranberry. These are very tart, which I love. I eat whole lemons so tart is fine by me. These are not super sweet either, which is refreshing."
3697,3731,0.0,0.769,0.231,0.9508,0.0026334794238209724,0.013748583383858204,0.9836179614067078,B000YSTH16,A35TDC83IOP48K,"R. Harris ""zoo-keeper00""",1,1,5,1226188800,Yummy,"Both my boys have autism and are on strict GFCF diets.  The foods by ENER G are very good.  These cookies, although rather crumbly, are delicious!<br /><br />My youngest son calls them 'white cookies'.  I am a VERY picky eater - but do enjoy eating a white cookie with him!  You should try them with some chocolate melted on them...oooh divine :)"
3698,3732,0.0,0.725,0.275,0.9594,0.003585499944165349,0.012558070942759514,0.9838564395904541,B000YSTH16,AH78OR79Q56GC,"Grandma Rita ""Rita""",2,3,5,1186790400,chocolate chip potato cookies,These cookies are delicious. My grandaughter ate a whole package the first time she tried them. She has several food allergies and finding a delicious sweet treat is almost impossible. I will be reordering soon because she has gone through the whole box already and has requested more. I am so thankful to have found this product.
3699,3733,0.0,0.816,0.184,0.6474,0.0028553027659654617,0.04171754792332649,0.9554271101951599,B000YSTH16,AWGDEE5IRM2Z3,"J. Richards ""JR""",2,3,5,1162425600,Tasty cookies,"Slightly crumbly, but overall a very good cookie.  In my opinion very similar to Chips Ahoy but more airy, less dense."
3700,3734,0.0,0.676,0.324,0.9096,0.0017915378557518125,0.021728483960032463,0.9764800667762756,B000YSTH16,A11MHK2DTJEF6N,"Chris Fischesser ""barbershop tenor""",0,0,5,1329177600,Very good cookie,"Like a lot of gluten free foods there is a tendancy to crumble, but these arrived in very good condition.  The vanilla flavoring stands out.  Very good for light snacking or dessert."
3701,3735,0.074,0.479,0.447,0.9631,0.005870207212865353,0.04396434500813484,0.9501654505729675,B000YSTH16,A1YI35VD09A801,Denise Marino,0,0,5,1295136000,great cookie ideas with these,"son is gluten free, but not fun and tasty free, so these are great!!! I put<br />his icecream on these for a COOL snack.  Taste good to him too just plain."
3702,3736,0.03,0.832,0.138,0.7339,0.22307772934436798,0.4126514494419098,0.3642708659172058,B000YSTH16,A1OVXBDLX0EFYO,"Joanna Clifton ""SupperMom212c""",1,2,4,1207612800,UMMMM cookies,"My husband eats GF, and I don't, and its so hard to find him goodies, and hes always tempted to eat mine. Now he has some thing I'm tempted to eat, I thought they were ok cold but if heated up they really taste yummy."
3703,3737,0.066,0.846,0.088,0.1779,0.006773949135094881,0.02982640452682972,0.9633996486663818,B000YSTH16,A1DOE4KK4H00YD,Old Geezer,0,2,4,1254787200,Potato Cookies,"I am addicted to these cookies.  They taste much better than the regular ones.  The only draw back is, that they should be available in smaller packages - to avoid binge eating."
3704,3738,0.138,0.729,0.133,0.1754,0.3833881914615631,0.3716122508049011,0.24499958753585815,B000YSTH16,AR37BG23UFBF6,"Cheryl Walser ""cello jello""",0,2,2,1242691200,there are much better gluten and dairy free cookies,"My son would rather have no cookie than one of these cookies. The taste is okay. The texture is hard and weird even when microwaved. Short shelf life if you are buying in bulk. Not absolutely terrible but worse than average. Try Pamela's chocolate chip cookies they are wonderful, or try a baking mix."
3705,3739,0.043,0.787,0.169,0.9616,0.029105370864272118,0.11534345149993896,0.8555511236190796,B00016UX0K,A22Z9R91N8L7IQ,"T. Coleman ""Rio Grande Tom""",23,24,5,1237766400,What?  All These Folks Are Right?,"I read the nine reviews that preceded me and wondered how a product depending on a person's taste could consistently receive five stars.  Is something suspicious here?<br /><br />Nope!  Here's the tenth five-star rating in a row, and I'm tough.  This is the best sauce of its kind (or any kind) I've ever had; and I'm an old guy who's been around.  Just the right sweetness, just the right hotness.  I'd love to soak a chicken in it, as well as dip egg rolls and chicken nuggets.<br /><br />These big bottles won't last and I'll be back for more, fer shure.  Absolutely more than worth worth the little price, this stuff should be standard in every home, along with plumbing.<br /><br />And my sincere apologies to those other reviewers for doubting you."
3706,3740,0.038,0.696,0.266,0.9465,0.002034579636529088,0.00727091496810317,0.990694522857666,B00016UX0K,A3613OHSEBB8RR,cat,7,7,5,1124668800,Restaurants should serve this.,"This stuff is good. My mom gave me a bottle to go with some eggrolls and we were hooked upon first dip. The perfect blend between sweet and spicy, this stuff is so yummy that even people who claim to dislike ""spicy"" or ""Asian"" or any other kind of exotic fare find it delicious!"
3707,3741,0.068,0.629,0.303,0.9554,0.0031332895159721375,0.018339594826102257,0.9785271286964417,B00016UX0K,A21VGNU5959O85,Laura Terese Henri,10,12,5,1130371200,SWEEEEET......and Hot,"This goes down in my Self Proclaimed Condiment Queen Nation as a ""keeper"" I saw it in the asian market i go to for 2.50, a huge bottle, i looked at the ingredients, no preservatives or added colors, good, good, said it went with everything, also good, got it home and WOW, its amazing! Garlic, Hot, Sweet, I am a dippin fool now."
3708,3742,0.046,0.764,0.19,0.9091,0.006264373194426298,0.024768399074673653,0.9689671993255615,B00016UX0K,A1MLASS8T7VQJG,kentron,4,4,5,1232928000,BEST SAUCE EVER!,And I don't mean just for Asian sauces.  This is easily the best sauce ever!  I put it on everything.  It's gotten out of hand.  I go out of my way to see what else I can have it with.  My latest thing is pouring some over peanuts and coating the peanuts with the sauce.  Then I eat the nuts with a spoon to keep my hands clean.  Sounds gross but it's so delicious.
3709,3743,0.0,0.797,0.203,0.9703,0.0024317861534655094,0.047591760754585266,0.94997638463974,B00016UX0K,A1DQ2B9OB6IW18,"Winston C. Hackett ""LedHead""",3,3,5,1300147200,Perfect Condiment,"I use this in my banquet kitchen for so many dishes.  It is a perfect blend of sweet and a pinch of heat.  If you toss chicken wings in it, you will have some great bar food in your own home!  Another idea: combine Sweet Chili sauce, heavy mayonnaise, granulated garlic, finely chopped parsely, ginger powder, and splash of siracha - this will give you a delicious sweet chili aoli perfect for burgers, sandwiches, egrolls, potstickers, fries, fish, or even chicken.  Like I said - it is good by itself, but serves as a great base for other things (from salad dressing to marinade).  Buy this sauce in bulk as you will find youself using it on everything!"
3710,3744,0.0,0.699,0.301,0.8844,0.0014485415304079652,0.009496510960161686,0.9890549182891846,B00016UX0K,A2TQFD9OIALL9M,S. Smigo,3,3,5,1254182400,Great taste!,"I love this sauce. Sweet but hot too. I use it on checken wings instead of buffalo sauce and with pan seared scallops, shrimp. It's very versitile and delicious!"
3711,3745,0.0,0.943,0.057,0.2382,0.34282636642456055,0.4734799265861511,0.18369373679161072,B00016UX0K,A2B1MKGF9XHW7M,"J. Ingersoll ""Fred Schwartz""",5,6,4,1260835200,Thai Chili Sauce,"This sauce is good, but for my tastes it isn't hot enough.  I have had other brands tht have a sleeper heat that makes the sauce multi layered.  This sauce seems to ahve one layer."
3712,3746,0.0,0.908,0.092,0.8834,0.01069619506597519,0.2863190174102783,0.7029848098754883,B00016UX0K,A13WOT3RSXKRD5,LD,2,2,5,1333670400,"For a taste treat, substitute it for BBQ sauce","Once in a while you just want a spicy different flavor. Sometimes when I have a lightly seasoned or plain piece of beef or chicken, I put some Sweet Chili Sauce on my rice. Wow that perks up the whole plate. Other times I cook the meat without seasoning and add what every flavor I'm in the mood for when I reheat it. I've kept open bottles in my refrigerator for months without any problem.<br /><br />If you have never tried this, the sauce is thicker than Heinz Ketchup so you can slowly add sweetness and heat until its just right for you. Another way to use this is on steamed vegetables and you can add peanuts or sliced almonds just before serving."
